income,age,kidhome,teenhome,marital_divorced,marital_married,marital_single,marital_together,marital_widow,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,mnt_regular_prods,num_web_purchases,num_catalog_purchases,num_store_purchases,accepted_cmp1,accepted_cmp2,accepted_cmp3,accepted_cmp4,accepted_cmp5
-42033,49,1,1,0,0,0,1,0,11,1,4,2,0,7,11,1,0,2,0,0,0,0,0
-65352,46,0,1,0,1,0,0,0,284,3,84,4,7,23,359,4,2,8,0,0,0,0,0
-39996,46,1,1,1,0,0,0,0,11,0,3,0,0,1,13,1,0,2,0,0,0,0,0
-29938,35,1,0,0,0,1,0,0,3,3,7,0,2,11,4,1,0,3,0,0,0,0,0
-22280,45,1,0,0,0,0,1,0,2,1,4,3,1,2,9,1,0,2,0,0,0,0,0
-90933,66,0,0,0,0,1,0,0,1020,31,430,62,63,79,1527,4,6,4,0,0,0,0,1
-22634,54,0,0,0,0,0,1,0,2,23,11,8,6,46,4,2,1,2,0,0,0,0,0
-65814,54,0,1,0,0,0,1,0,561,14,113,10,14,35,677,8,2,10,0,0,0,0,0
-31163,47,1,0,NA,0,0,0,0,2,3,10,11,2,10,18,1,0,3,0,0,0,0,0
-72354,27,0,0,0,0,1,0,0,315,26,473,220,12,182,864,2,10,6,0,0,0,0,0
-72550,66,1,1,0,1,0,0,0,826,50,317,50,38,38,1243,5,2,12,0,0,0,0,0
-76140,72,0,0,0,0,0,1,0,586,66,653,17,0,26,1296,5,9,6,0,0,0,0,0
-43300,49,0,1,1,0,0,0,0,91,3,52,2,1,31,118,4,0,4,0,0,0,0,0
-56534,52,0,1,0,0,0,1,0,691,7,61,10,0,46,723,10,4,7,0,1,0,1,0
-42664,53,0,1,0,1,0,0,0,21,0,3,0,0,0,24,1,0,3,0,0,0,0,0
-15862,41,1,0,0,0,1,0,0,1,1,4,11,9,10,16,1,0,3,0,0,0,0,0
-65487,63,0,0,0,0,1,0,0,240,67,500,199,0,163,843,3,5,6,0,0,0,0,0
-58607,71,0,1,0,1,0,0,0,867,0,86,0,0,19,934,2,3,9,0,0,0,1,0
-70647,53,0,1,1,0,0,0,0,561,85,171,25,123,114,851,4,7,13,0,0,0,0,0
-21918,51,1,0,0,0,0,1,0,1,6,7,11,5,3,27,2,0,3,0,0,0,0,0
-18978,47,1,0,0,1,0,0,0,2,8,1,4,7,15,7,1,0,3,0,0,0,0,0
-41039,38,0,0,0,0,0,1,0,34,11,137,179,61,45,377,8,1,5,0,0,0,0,0
-34596,46,1,0,0,1,0,0,0,14,0,2,0,0,7,9,1,0,2,0,0,0,0,0
-54603,64,1,1,0,0,0,1,0,145,13,46,17,2,4,219,4,2,4,0,0,0,0,0
-30168,42,1,0,0,0,1,0,0,154,20,66,0,12,27,225,6,1,4,0,0,0,0,0
-35322,52,1,2,0,0,0,1,0,28,9,37,12,7,13,80,2,0,4,0,0,0,0,0
-49767,29,0,0,0,0,1,0,0,202,47,197,55,42,149,394,5,4,8,0,0,0,0,0
-55284,64,0,1,0,0,1,0,0,547,7,140,0,7,63,638,7,5,8,0,0,0,0,0
-66334,64,0,1,0,1,0,0,0,909,11,218,0,0,23,1115,9,3,5,0,0,0,0,0
-70713,54,0,1,0,0,0,1,0,736,114,279,82,76,190,1097,5,6,8,0,0,0,0,0
NA,65,0,1,0,1,0,0,0,629,0,70,0,0,35,664,11,2,7,0,0,0,0,0
-78789,40,0,0,1,0,0,0,0,667,50,850,21,83,83,1588,4,6,5,0,0,0,0,0
-33762,61,2,1,0,1,0,0,0,53,1,34,2,0,16,74,2,2,2,0,0,0,0,0
-42586,65,1,1,0,0,0,1,0,194,2,56,0,0,0,252,4,1,6,0,0,0,0,0
-41769,65,0,1,1,0,0,0,0,302,29,131,32,0,27,467,8,1,7,0,0,0,0,0
-47570,71,1,1,0,0,0,0,1,67,1,20,0,2,31,59,2,2,2,0,0,0,0,0
-33316,49,1,1,0,0,1,0,0,79,1,31,4,4,12,107,2,1,4,0,0,0,0,0
-55842,43,0,1,0,1,0,0,0,451,0,39,0,4,24,470,7,1,8,0,0,0,0,0
-31632,49,0,0,0,0,1,0,0,17,8,12,11,15,32,31,2,1,2,0,0,0,0,0
-58025,41,0,1,0,1,0,0,0,270,31,88,11,48,22,426,3,2,10,0,0,0,0,0
-42386,34,1,0,0,0,0,1,0,65,4,16,0,4,11,78,3,0,3,0,0,0,0,0
-26518,71,1,1,0,0,1,0,0,20,1,28,3,3,2,53,2,0,3,0,0,0,0,0
-22775,42,1,0,0,0,0,1,0,5,1,8,0,0,1,13,1,0,2,0,0,0,NA,0
-70379,44,0,1,0,0,1,0,0,553,25,142,65,67,8,844,6,3,13,0,0,0,0,0
-30372,49,1,1,0,0,0,0,1,15,0,12,7,3,7,30,2,0,3,0,0,0,0,0
-49638,68,0,1,1,0,0,0,0,18,10,3,3,5,0,39,1,0,3,0,0,0,0,0
-29543,52,2,0,0,1,0,0,0,17,3,18,3,4,18,27,3,1,2,0,0,0,0,0
-55267,63,0,1,0,1,0,0,0,161,28,136,32,3,45,315,3,4,6,0,0,0,0,0
-51518,62,0,1,0,0,0,1,0,350,8,66,17,4,4,441,3,2,10,0,0,0,0,0
-2447,41,1,0,0,1,0,0,0,1,1,1725,1,1,1,1728,0,28,0,0,0,0,0,0
-54233,43,0,1,0,1,0,0,0,652,8,158,21,0,142,697,11,6,5,0,0,0,0,0
-90000,36,0,0,0,1,0,0,0,675,144,133,94,192,241,997,4,8,5,1,0,1,0,1
-59041,47,1,1,0,1,0,0,0,69,2,15,2,2,6,84,2,0,4,0,0,0,0,0
-47808,45,0,1,0,1,0,0,0,123,1,26,2,0,72,80,3,2,3,0,0,1,0,0
-54137,50,0,1,1,0,0,0,0,171,0,11,0,1,20,163,4,1,4,0,0,0,0,0
-79530,60,0,0,0,1,0,0,0,333,0,815,129,42,29,1290,4,10,11,0,0,0,0,0
-81051,55,0,0,0,1,0,0,0,1142,29,249,38,29,14,1473,5,5,NA,0,0,0,1,1
-7500,47,1,0,0,0,1,0,0,5,3,10,12,7,20,17,3,1,3,0,0,0,0,0
-68462,51,0,0,0,1,0,0,0,561,64,785,84,128,48,1574,3,3,8,0,0,0,0,0
-14661,64,0,0,0,0,0,1,0,4,1,11,6,2,NA,22,1,0,3,0,0,0,0,0
-65488,62,0,0,0,0,0,1,0,603,45,207,36,18,54,855,3,4,6,0,0,0,0,0
-70792,69,0,0,0,0,0,0,1,344,45,654,104,11,114,1044,3,4,10,0,0,0,0,0
-31395,64,1,1,1,0,0,0,0,23,1,25,0,8,7,50,2,1,3,0,0,0,0,0
-71499,49,0,1,0,0,0,1,0,465,25,132,136,0,37,721,8,3,13,0,0,0,0,0
-34109,49,0,1,0,1,0,0,0,9,1,5,2,1,4,14,0,0,3,0,0,0,0,0
-57954,43,1,1,0,0,0,1,0,456,4,24,0,0,9,475,8,2,6,0,0,0,1,0
-33585,54,0,1,0,1,0,0,0,30,11,33,13,6,29,64,2,0,4,0,0,0,0,0
-58656,64,0,1,0,0,0,1,0,962,12,194,16,24,12,1196,NA,8,13,0,0,0,0,1
-34600,49,1,1,0,0,0,1,0,199,33,60,8,3,15,288,5,2,5,0,0,0,0,0
-27238,58,1,1,0,0,1,0,0,37,0,17,0,0,3,51,3,0,3,0,0,0,0,0
-46681,72,0,2,0,0,0,1,0,269,15,69,15,19,38,349,NA,6,4,0,0,0,0,0
-25315,43,1,0,0,0,0,1,0,1,9,8,11,3,22,10,3,0,3,0,0,0,0,0
-22682,47,1,0,0,0,0,1,0,10,14,29,4,2,36,23,2,1,4,0,0,0,0,0
-60504,49,0,1,0,0,1,0,0,458,0,24,6,4,34,458,6,2,8,0,0,0,0,0
-78041,49,0,0,0,1,0,0,0,482,35,553,72,160,17,1285,4,NA,9,0,0,0,0,0
-80910,34,0,0,0,0,1,0,0,160,80,369,67,39,41,674,3,3,8,0,0,0,0,0
-24336,39,1,0,0,0,1,0,0,1,6,2,8,2,12,7,1,0,2,0,0,0,0,0
-41644,48,1,1,0,0,1,0,0,20,3,4,2,0,2,27,1,0,3,0,0,0,0,0
-35688,47,2,1,0,1,0,0,0,73,3,90,12,1,32,147,4,1,4,0,0,0,0,0
-51518,62,0,1,0,0,0,1,0,350,8,66,17,4,4,441,3,2,10,0,0,NA,0,0
-75330,43,1,1,0,1,0,0,0,555,82,257,93,61,61,987,10,3,12,0,0,0,0,0
-62882,51,0,1,0,0,0,1,0,509,133,497,78,24,97,1144,7,5,6,0,0,0,0,0
-53187,50,1,0,0,0,0,1,0,211,2,30,7,7,10,247,4,1,6,0,0,0,0,0
-31056,43,1,0,0,1,0,0,0,5,10,13,3,8,16,23,1,0,3,0,0,0,0,0
-44078,51,1,1,0,1,0,0,0,24,1,10,2,0,4,33,2,0,3,0,0,0,0,0
-51948,45,0,NA,0,1,0,0,0,82,33,54,71,30,41,229,5,2,4,0,0,0,0,0
-58113,61,0,1,0,1,0,0,0,221,104,169,102,78,84,590,9,2,8,0,NA,0,0,0
-69508,40,1,0,0,0,0,1,0,824,32,162,42,32,43,1049,11,4,11,0,0,0,0,0
-21355,35,1,0,0,1,0,0,0,5,13,14,0,5,31,6,2,1,2,0,0,1,0,0
-35790,43,1,0,0,0,1,0,0,12,6,20,30,1,3,66,2,0,3,0,0,0,0,0
-25271,37,1,0,0,1,0,0,0,10,1,18,10,4,7,36,1,1,2,0,0,0,0,0
-43638,51,0,1,0,0,0,0,1,63,10,83,7,19,19,163,4,1,4,0,0,0,0,0
-46904,53,1,1,0,0,1,0,0,153,4,56,0,9,31,191,5,1,4,0,0,0,0,0
-78499,63,0,0,0,0,1,0,0,912,72,170,47,36,97,1140,11,3,4,0,0,0,0,1
-47958,68,0,1,0,0,1,0,0,268,11,88,15,3,22,363,6,3,5,0,0,0,0,0
-34587,67,1,1,0,0,0,1,0,7,2,9,2,0,2,18,1,0,3,0,0,0,0,0
-64100,56,0,1,0,1,0,0,0,509,0,27,0,0,10,526,8,3,6,0,0,0,1,0
-70503,67,0,0,0,1,0,0,0,1379,33,216,0,33,66,1595,2,4,9,0,0,0,1,1
-16269,36,1,0,0,0,1,0,0,19,3,18,3,1,0,44,3,0,3,0,0,0,0,0
-75507,41,0,0,0,0,0,1,0,709,93,374,104,80,80,1280,8,6,6,0,0,0,0,0
-37401,47,1,0,0,1,0,0,0,19,3,19,3,1,3,42,2,0,3,0,0,0,0,0
-29298,69,1,1,0,0,0,1,0,6,0,2,2,0,1,9,1,0,2,0,0,0,0,0
-56575,53,0,2,0,0,0,1,0,421,5,90,0,16,10,522,7,3,7,0,0,0,0,0
-48526,41,1,0,0,0,1,0,0,23,17,23,43,20,9,117,2,1,4,0,0,0,0,0
-54252,64,1,1,0,0,1,0,0,178,4,26,8,4,44,176,4,1,5,0,0,0,0,0
-56253,57,0,1,0,0,0,1,0,509,0,65,7,11,5,587,7,2,9,0,0,0,0,0
-37774,43,2,0,0,0,1,0,0,173,8,107,7,2,176,121,7,2,3,0,0,1,0,0
-64587,66,1,1,1,0,0,0,0,66,0,16,0,6,20,68,1,1,4,0,0,0,0,0
-24163,50,1,1,0,0,1,0,0,4,1,7,2,1,2,13,1,0,3,0,0,0,0,0
-40479,38,1,0,0,0,0,1,0,5,0,8,2,0,0,15,0,0,3,0,0,0,0,0
-66000,73,0,0,0,0,0,1,0,244,51,270,101,0,45,621,1,3,5,0,0,0,0,0
-58086,51,0,1,1,0,0,0,0,708,7,62,0,0,15,762,11,3,7,0,0,0,0,0
-90300,41,0,0,0,0,0,1,0,594,134,786,33,134,57,1624,5,6,8,0,0,0,0,1
-49096,56,1,1,0,1,0,0,0,144,1,32,2,1,7,173,4,1,4,0,0,0,0,0
-66726,63,1,1,0,1,0,0,0,349,7,35,0,0,47,344,8,2,4,0,0,0,1,0
-30833,69,1,1,0,1,0,0,0,11,0,7,3,1,6,16,1,0,3,0,0,0,0,0
-58646,58,0,1,0,1,0,0,0,62,1,44,6,5,22,96,2,1,4,0,0,0,0,0
-28442,42,2,0,0,1,0,0,0,19,3,10,11,8,6,45,2,1,4,0,0,0,0,0
-62450,61,0,1,0,0,1,0,0,515,47,267,62,66,38,919,5,5,4,0,0,0,1,0
-94871,51,0,2,0,1,0,0,0,169,24,553,188,0,144,790,8,5,4,0,0,0,1,1
-30351,46,1,0,0,0,0,1,0,14,0,24,3,3,2,42,3,0,2,0,0,0,0,0
-46149,45,0,1,0,1,0,0,0,254,6,71,4,0,27,308,5,1,7,0,0,0,0,0
-23331,32,1,0,0,1,0,0,0,5,36,7,0,10,45,13,3,0,3,0,0,0,0,0
-40059,36,1,0,0,1,0,0,0,110,29,92,28,10,145,124,6,2,3,0,0,1,0,0
-20425,34,1,0,0,1,0,0,0,4,12,5,3,16,17,23,2,0,3,0,0,0,0,0
-66426,59,0,1,0,0,0,1,0,1043,24,97,32,24,157,1063,3,5,10,0,0,0,0,0
-12571,44,1,0,1,0,0,0,0,3,5,14,2,12,17,19,3,1,3,0,0,0,0,0
-60714,64,0,0,0,0,1,0,0,216,162,224,101,92,162,633,7,4,10,0,0,0,0,0
-51315,72,0,0,0,0,0,1,0,68,28,39,16,30,41,140,2,2,5,0,0,0,0,0
-26490,62,0,0,0,0,0,1,0,45,47,52,21,20,25,160,3,1,5,0,0,0,0,0
-86580,37,0,0,0,1,0,0,0,532,21,127,26,20,20,706,4,2,5,0,0,0,0,1
-30801,45,0,1,0,1,0,0,0,8,4,5,15,2,11,23,1,0,3,0,0,0,0,0
-6560,38,0,0,0,0,1,0,0,67,11,26,4,3,262,-151,1,0,1,0,0,0,0,0
-65777,53,0,0,0,0,0,1,0,565,32,435,28,32,54,1038,2,8,6,0,0,0,0,0
-70053,55,0,1,0,1,0,0,0,512,53,98,81,179,89,834,8,5,10,0,0,0,0,0
-38578,48,1,1,0,0,1,0,0,38,4,22,3,3,3,67,3,0,3,0,0,0,0,0
-69401,47,0,1,NA,0,0,1,0,399,27,159,58,8,39,612,4,4,5,0,0,0,0,0
-65968,50,0,1,0,0,0,1,0,376,9,83,19,4,4,487,5,4,7,0,0,0,0,0
-71964,62,0,0,1,0,0,0,0,587,51,932,180,34,86,1698,5,6,5,0,0,0,0,0
-25509,46,1,0,1,0,0,0,0,40,3,30,10,7,11,79,3,0,3,0,0,0,0,0
-33454,35,1,0,0,1,0,0,0,76,10,56,3,1,23,123,4,0,4,0,0,0,0,0
-39660,38,1,0,0,0,1,0,0,139,13,78,20,13,36,227,7,1,3,0,0,0,0,0
-19740,60,0,1,0,0,0,1,0,7,11,3,10,4,20,15,1,1,3,0,0,0,0,0
-76995,71,0,1,0,1,0,0,0,1012,80,498,0,16,176,1430,11,4,9,1,0,0,0,0
-24434,48,2,0,0,1,0,0,0,3,2,8,20,0,17,16,2,1,2,0,0,0,0,0
-37085,45,1,1,0,1,0,0,0,39,1,16,2,0,3,55,3,0,3,0,0,0,0,0
-68142,56,0,1,0,0,0,1,0,897,126,196,91,112,37,1385,10,4,7,0,0,0,0,0
-53103,66,0,1,0,0,0,1,0,729,17,133,11,0,195,695,10,6,7,0,0,1,0,0
-57091,59,0,0,0,0,1,0,0,464,5,64,7,0,37,503,7,3,7,0,1,0,0,0
-18978,47,1,0,0,NA,0,0,0,2,8,1,4,7,15,7,1,0,3,0,0,0,0,0
-77437,57,0,0,0,1,0,0,0,560,NA,442,29,44,29,1067,4,5,13,0,0,0,0,1
-60896,56,0,1,0,1,0,0,0,1013,30,399,60,46,153,1395,9,10,4,0,0,0,0,0
-57959,65,0,1,0,0,1,0,0,430,16,322,43,24,33,802,4,7,11,0,0,0,0,0
-17144,60,1,1,0,0,0,1,0,18,2,19,0,2,6,35,3,0,4,0,0,0,0,0
-63207,28,0,0,0,0,0,1,0,438,169,565,91,169,70,1362,2,3,6,1,0,0,0,0
-19419,39,1,0,0,1,0,0,0,2,14,28,16,3,7,56,4,0,3,0,0,0,0,0
-70321,73,0,0,0,0,0,1,0,303,23,751,82,26,191,994,6,5,13,0,0,0,0,0
-49187,44,0,1,0,0,0,1,0,81,1,31,2,1,0,116,1,1,5,0,0,0,0,0
-40233,45,0,1,0,1,0,0,0,80,4,46,0,17,2,145,2,1,5,0,0,0,0,0
-57967,58,0,1,0,0,1,0,0,229,7,137,4,0,91,286,4,2,8,0,0,0,0,0
-49494,48,1,0,0,0,1,0,0,191,9,97,0,6,82,221,6,1,5,0,0,0,0,0
-86429,59,0,0,0,0,1,0,0,464,28,873,29,18,37,1375,7,4,7,1,0,0,0,0
-42162,39,1,0,0,0,0,1,0,46,7,59,2,4,27,91,3,1,3,0,0,1,0,0
-81657,51,0,0,0,0,1,0,0,364,40,425,158,60,50,997,3,4,8,0,0,0,0,0
-68117,73,0,1,0,0,0,0,1,618,44,215,0,17,36,858,11,8,4,0,0,1,0,0
-30351,46,NA,0,0,0,0,1,0,14,0,24,3,3,2,42,3,0,2,0,0,0,0,0
-64449,31,1,0,0,0,1,0,0,218,63,282,137,35,70,665,5,3,12,0,0,0,0,0
-58482,65,0,1,0,1,0,0,0,576,7,115,19,7,7,717,7,4,9,0,0,0,1,0
-73395,33,0,0,0,1,0,0,0,272,7,80,20,7,11,375,4,4,6,0,0,0,0,0
-75794,33,0,0,0,1,0,0,0,754,160,625,63,32,48,1586,7,NA,12,1,0,0,0,0
-36790,37,0,0,0,1,0,0,0,3,3,14,15,21,10,46,2,1,2,0,0,0,0,0
-49669,46,1,0,0,0,0,1,0,166,5,107,11,8,29,268,5,1,6,0,0,0,0,0
-38829,61,0,1,0,1,0,0,0,76,0,7,0,0,16,67,3,2,2,0,0,0,0,0
-7500,33,0,0,0,1,0,0,0,0,2,3,4,1,5,5,0,0,3,0,0,0,0,0
-26751,46,2,0,0,1,0,0,0,1,1,5,0,3,1,9,1,0,2,0,0,0,0,0
-26997,69,0,0,0,1,0,0,0,7,23,78,133,49,144,146,4,2,5,0,0,0,0,0
-30279,31,1,0,0,0,1,0,0,10,4,14,4,4,1,35,1,0,3,0,0,0,0,0
-67506,40,0,1,0,0,1,0,0,90,38,67,33,36,67,197,4,1,6,0,0,0,0,0
-50611,60,0,1,1,0,0,0,0,459,0,24,6,0,4,485,4,5,7,0,0,0,1,0
-15716,32,1,0,0,1,0,0,0,16,5,30,8,7,26,40,3,0,4,0,0,0,0,0
-82384,65,0,0,0,0,0,1,0,984,51,432,180,120,190,1577,3,10,13,0,0,0,0,1
-16529,36,1,0,0,0,0,1,0,3,0,5,13,0,1,20,1,0,3,0,0,0,0,0
-46692,62,0,1,0,0,0,1,0,170,6,97,24,12,88,221,6,1,5,0,0,0,0,0
-46831,51,1,1,0,1,0,0,0,22,2,10,6,4,34,10,1,2,2,0,0,0,0,0
-92910,34,0,0,0,1,0,0,0,551,137,792,179,103,33,1729,6,7,13,1,0,0,1,1
-67272,54,0,1,1,0,0,0,0,357,35,271,28,28,14,705,6,2,12,0,0,0,0,0
-28320,70,0,1,0,0,0,1,0,19,1,14,3,2,4,35,1,0,3,0,0,0,0,0
-50127,58,0,1,0,0,0,1,0,274,0,21,4,6,15,290,5,1,6,0,0,0,1,0
-43776,37,1,0,0,0,0,1,0,8,0,9,2,1,3,17,1,0,2,0,0,0,0,0
-27244,41,1,0,0,1,0,0,0,6,5,17,3,24,46,9,2,2,2,0,0,0,0,0
-42607,66,0,1,0,0,1,0,0,156,29,56,30,32,47,256,3,2,7,0,0,0,0,0
-72635,65,0,0,0,1,0,0,0,390,22,323,104,35,107,767,6,8,6,1,0,0,0,0
-43057,45,0,1,0,1,0,0,0,213,2,44,0,2,5,256,4,2,5,0,0,0,0,0
-38961,47,1,0,0,1,0,0,0,19,7,19,0,1,24,22,2,1,2,0,0,0,0,0
-75027,67,0,1,0,1,0,0,0,925,64,179,133,12,77,1236,9,4,6,0,0,0,0,0
-34728,34,1,0,0,0,0,1,0,14,0,16,0,0,6,24,1,1,2,0,0,0,0,0
-90638,29,0,0,0,0,1,0,0,1156,120,915,94,144,96,2333,3,4,10,0,0,0,0,1
-71670,58,0,0,0,0,0,0,1,1462,16,128,0,0,160,1446,5,3,6,0,1,0,1,1
-69245,64,0,1,0,0,0,1,0,428,30,214,80,30,61,721,6,5,10,0,0,0,0,0
-71113,63,0,1,0,1,0,0,0,495,33,255,11,33,8,819,6,7,9,0,0,0,0,0
-28427,37,1,0,0,0,0,1,0,18,3,19,3,3,6,40,2,0,3,0,0,0,0,0
-80982,61,1,1,0,0,1,0,0,505,137,401,104,22,22,1147,11,5,11,0,0,0,0,0
-64355,35,1,0,0,1,0,0,0,1047,0,140,67,38,153,1139,4,3,12,0,0,0,0,0
-54549,68,0,1,0,1,0,0,0,216,2,6,0,0,9,215,5,1,4,0,0,0,0,0
-33629,57,1,1,0,0,0,1,0,132,0,16,0,0,4,144,3,1,4,0,0,0,0,0
-65492,61,0,0,0,1,0,0,0,247,161,295,210,85,47,951,4,7,13,0,0,0,0,0
-32727,55,0,0,0,0,0,1,0,167,13,180,86,13,70,389,7,3,5,0,0,0,0,0
-48150,71,0,1,0,1,0,0,0,173,2,39,3,2,47,172,5,1,4,0,0,0,0,0
-77382,52,0,1,0,0,0,1,0,491,48,231,112,105,134,853,5,7,12,0,0,0,0,1
-38620,57,0,0,0,0,0,1,0,112,17,44,34,22,89,140,2,5,3,0,0,0,0,0
-26304,51,1,0,0,1,0,0,0,4,1,5,2,0,4,8,1,0,2,0,0,0,0,0
-22518,34,1,0,0,1,0,0,0,11,7,12,2,2,27,7,2,1,2,0,NA,1,0,0
-23529,55,0,1,0,0,1,0,0,9,7,13,3,2,20,14,1,1,2,0,0,0,0,0
-20194,41,1,0,0,0,1,0,0,0,4,7,11,10,15,17,2,0,3,0,0,0,0,0
-65640,46,0,1,0,0,0,1,0,204,7,149,20,15,66,329,5,1,8,0,0,0,0,0
-46014,46,1,1,0,0,0,1,0,410,0,59,19,9,44,453,7,1,8,0,0,0,0,0
-21024,44,0,0,0,0,0,1,0,36,4,18,6,2,18,48,2,0,4,0,0,0,0,0
-87305,60,0,0,1,0,0,0,0,345,25,501,63,138,80,992,5,3,8,0,0,0,0,1
-16531,42,1,0,0,0,0,1,0,2,13,6,7,5,11,22,3,0,3,0,0,0,0,0
-1730,49,0,0,1,0,0,0,0,1,1,3,1,1,1,6,0,0,0,0,0,0,0,0
-31454,60,1,1,0,1,0,0,0,28,0,11,0,0,9,30,2,0,3,0,0,0,0,0
-49269,49,1,0,0,0,0,1,0,639,8,166,11,8,58,774,7,3,12,0,0,0,0,0
-64961,62,0,1,0,0,0,1,0,382,114,276,75,124,38,933,6,4,4,0,0,0,0,0
-49572,62,1,1,0,1,0,0,0,35,1,16,0,1,1,52,2,0,3,0,0,0,0,0
-55517,70,1,1,0,1,0,0,0,483,0,108,0,6,36,561,11,1,6,0,0,0,0,0
-36075,37,1,0,0,0,0,1,0,46,0,30,12,1,30,59,2,0,4,0,0,0,0,0
-25721,49,1,0,0,1,0,0,0,1,3,6,3,6,15,4,1,1,2,0,0,0,0,0
-60161,55,0,1,1,0,0,0,0,584,44,212,46,8,177,717,11,4,8,0,0,0,0,0
-70932,48,0,1,0,1,0,0,0,200,193,100,46,185,185,539,6,2,12,0,0,0,0,0
-38998,66,1,1,0,1,0,0,0,34,1,14,0,0,5,44,2,0,3,0,0,0,0,0
-18793,49,1,0,0,1,0,0,0,4,16,20,0,17,20,37,2,0,4,0,0,0,0,0
-50014,52,1,0,0,0,1,0,NA,234,14,77,19,10,42,312,4,1,8,0,0,0,0,0
-66582,51,0,0,0,0,1,0,0,789,25,420,16,38,0,1288,2,8,9,0,0,0,0,0
-33279,54,0,0,0,0,1,0,0,10,3,3,0,0,0,16,0,0,3,0,0,0,0,0
-70666,72,0,0,0,0,0,1,0,398,40,367,119,122,30,1016,7,4,4,0,0,0,0,0
-71022,42,0,1,1,0,0,0,0,909,12,278,0,12,242,969,5,2,11,0,0,1,0,0
-56551,70,1,1,0,0,0,0,1,67,4,32,17,2,16,106,2,1,4,0,0,0,0,0
-35860,47,1,1,0,0,1,0,0,15,0,8,4,2,20,9,1,1,2,0,0,1,0,0
-77870,53,0,1,0,1,0,0,0,1017,50,500,65,50,133,1549,5,5,5,1,0,0,1,0
-68118,57,0,1,1,0,0,0,0,595,23,123,10,23,154,620,8,9,4,0,0,0,0,0
-92859,28,0,0,0,0,1,0,0,962,61,921,52,61,20,2037,5,4,12,0,0,0,0,0
-96547,40,0,0,0,1,0,0,0,448,21,125,52,101,62,685,7,6,8,1,0,1,0,1
-36443,59,1,1,0,1,0,0,0,65,0,46,4,3,20,98,3,1,3,0,0,0,0,0
-95529,26,0,0,0,0,1,0,0,770,29,890,250,27,24,1942,7,3,7,0,0,0,0,1
-34853,47,1,1,0,0,1,0,0,9,3,15,2,3,2,30,2,0,3,0,0,0,0,0
-52190,44,1,1,0,0,0,1,0,42,0,17,0,0,18,41,2,1,3,0,0,1,0,0
-27922,41,1,0,0,0,0,1,0,11,0,13,2,4,11,19,2,0,3,0,0,0,0,0
-55563,42,0,1,1,0,0,0,0,29,1,9,2,0,2,39,2,0,3,0,0,0,0,0
-59754,55,0,1,0,1,0,0,0,115,27,44,4,146,139,197,5,2,6,0,0,0,0,0
-41014,42,1,0,0,1,0,0,0,7,2,6,2,0,3,14,1,0,2,0,0,0,0,0
-85431,68,0,0,0,0,0,1,0,376,53,462,168,53,53,1059,2,7,7,0,0,0,0,0
-22574,53,2,1,0,1,0,0,0,25,0,8,2,0,2,33,2,0,3,0,0,0,0,0
-75774,39,1,0,0,0,0,1,0,340,21,134,258,14,56,711,7,5,8,0,0,0,0,0
-82224,56,0,0,0,1,0,0,0,307,26,360,138,31,40,822,6,9,5,1,0,0,0,0
-47703,67,0,1,0,1,0,0,0,359,0,134,13,26,123,409,6,3,8,0,0,0,0,0
-33181,44,1,0,0,1,0,0,0,9,0,3,0,0,4,8,1,0,2,0,0,1,0,0
-38741,62,1,1,0,0,1,0,0,7,10,17,8,6,13,35,2,0,3,0,0,0,0,0
-68148,63,0,0,0,0,0,1,0,389,66,408,37,57,85,872,4,4,6,0,0,0,0,0
-15287,41,1,0,1,0,0,0,0,1,2,8,4,3,13,5,1,1,2,0,0,1,0,0
-44511,50,1,0,0,1,0,0,0,513,7,133,46,14,14,699,8,4,8,0,0,0,0,0
-75507,41,0,0,0,0,0,1,0,709,93,374,104,80,80,1280,8,6,6,0,0,0,0,0
-90842,72,0,NA,0,0,1,0,0,774,70,118,182,187,93,1238,4,9,13,0,0,0,0,0
-45889,40,0,1,0,0,1,0,0,31,0,6,0,1,8,30,1,0,3,0,0,0,0,0
-9548,44,1,0,1,0,0,0,0,0,1,3,10,6,9,11,1,0,3,0,0,0,0,0
-50501,66,1,1,0,1,0,0,0,297,0,38,13,0,152,196,5,4,4,0,0,1,0,0
-36959,39,1,0,0,1,0,0,0,25,6,25,6,0,0,62,2,0,3,0,0,0,0,0
-36802,40,1,0,0,0,1,0,0,16,1,2,0,0,1,18,1,0,3,0,0,0,0,0
-14188,48,0,0,0,1,0,0,0,2,7,11,16,12,27,21,2,0,4,0,0,0,0,0
-66664,38,0,0,0,0,0,1,0,398,96,447,220,96,32,1225,5,7,6,0,0,0,0,0
-38196,49,1,1,0,1,0,0,0,30,0,11,0,0,3,38,2,0,4,0,0,0,0,0
-44213,68,1,1,0,0,1,0,0,95,11,35,0,4,7,138,2,1,5,0,0,0,0,0
-49667,65,0,0,0,0,1,0,0,1181,26,120,17,13,39,1318,5,10,5,0,0,1,0,0
-45921,34,0,0,0,1,0,0,0,102,9,49,24,3,12,175,2,1,6,0,0,0,0,0
-52117,55,0,1,0,0,0,1,0,112,10,107,30,0,20,239,5,2,4,0,0,0,0,0
